2026-03-06 08:35:23,754 [INFO] [1;36m[4/4] Creating pages...[0m
2026-03-06 08:35:23,771 [INFO] (1/2) Page 1
2026-03-06 08:35:23,871 [INFO] (2/2) Page 2
2026-03-06 08:35:23,988 [INFO] Terminated in 0.87s.
2026-03-06 08:35:23,988 [INFO] Conversion complete: Ibrahim_Mirghani_CV_D365.pdf → Ibrahim_Mirghani_CV_D365_converted.docx
2026-03-06 08:36:06,409 [INFO] Converting [excel-to-pdf] Lost Devices Tickets.xlsx
2026-03-06 08:36:06,586 [INFO] Conversion complete: Lost Devices Tickets.xlsx → Lost Devices Tickets_converted.pdf
2026-03-06 08:36:52,005 [INFO] message='Request to Stripe api' method=post url=https://api.stripe.com/v1/checkout/sessions
2026-03-06 08:36:52,985 [INFO] message='Stripe API response' path=https://api.stripe.com/v1/checkout/sessions response_code=401
2026-03-06 08:36:52,985 [INFO] error_code=None error_message='Invalid API Key provided: sk_test_******E_ME' error_param=None error_type=invalid_request_error message='Stripe v1 API error received'
2026-03-06 08:36:52,985 [ERROR] Stripe checkout creation failed: Invalid API Key provided: sk_test_******E_ME
2026-03-06 08:37:24,850 [INFO] message='Request to Stripe api' method=post url=https://api.stripe.com/v1/checkout/sessions
2026-03-06 08:37:25,660 [INFO] message='Stripe API response' path=https://api.stripe.com/v1/checkout/sessions response_code=401
2026-03-06 08:37:25,660 [INFO] error_code=None error_message='Invalid API Key provided: sk_test_******E_ME' error_param=None error_type=invalid_request_error message='Stripe v1 API error received'
2026-03-06 08:37:25,660 [ERROR] Stripe checkout creation failed: Invalid API Key provided: sk_test_******E_ME
2026-03-06 08:40:21,937 [INFO] message='Request to Stripe api' method=post url=https://api.stripe.com/v1/checkout/sessions
2026-03-06 08:40:22,716 [INFO] message='Stripe API response' path=https://api.stripe.com/v1/checkout/sessions response_code=401
2026-03-06 08:40:22,717 [INFO] error_code=None error_message='Invalid API Key provided: sk_test_******E_ME' error_param=None error_type=invalid_request_error message='Stripe v1 API error received'
2026-03-06 08:40:22,717 [ERROR] Stripe checkout creation failed: Invalid API Key provided: sk_test_******E_ME
